chrom	pos	pos_cum	length	DP4	pool_0	pool_1	pool_2	pool_3	pool_4	pool_5	pool_6	pool_7	pool_8	pool_9
Scaffold199	497329	272622720	655234	344	31	32	28	51	45	34	39	26	41	17
Scaffold199	546059	272671450	655234	317	28	22	20	30	30	38	57	31	22	39
Scaffold199	594216	272719607	655234	422	34	26	30	40	63	45	53	43	39	49
Scaffold200	42264	272822889	731206	517	44	30	23	65	74	59	68	45	45	64
Scaffold200	73809	272854434	731206	255	17	42	17	31	36	25	38	15	25	9
Scaffold200	107767	272888392	731206	312	30	25	9	44	35	41	37	29	40	22
Scaffold200	144413	272925038	731206	503	51	55	37	53	66	47	49	39	55	51
Scaffold200	182071	272962696	731206	541	48	37	35	48	71	78	60	47	56	61
Scaffold200	230525	273011150	731206	420	36	29	26	47	50	61	49	43	28	51
Scaffold200	271037	273051662	731206	451	35	37	26	59	64	51	44	41	44	50
Scaffold200	309371	273089996	731206	627	35	47	32	84	75	62	79	55	65	93
Scaffold200	342954	273123579	731206	356	22	36	24	53	44	33	43	25	38	38
Scaffold200	381616	273162241	731206	321	21	18	19	47	44	33	47	29	26	37
Scaffold200	421263	273201888	731206	369	25	36	15	53	42	43	47	41	31	36
Scaffold200	453398	273234023	731206	447	42	32	27	36	62	40	61	43	50	54
Scaffold200	489593	273270218	731206	427	32	28	14	60	53	59	57	35	37	52
Scaffold200	530245	273310870	731206	453	40	27	15	64	64	56	58	35	47	47
Scaffold200	579762	273360387	731206	650	63	41	59	71	85	82	83	57	52	57
Scaffold200	623749	273404374	731206	148	6	11	5	14	18	18	25	13	16	22
Scaffold200	669432	273450057	731206	491	45	38	29	63	59	57	53	36	53	58
Scaffold200	700809	273481434	731206	475	38	38	27	54	55	54	60	42	54	53
Scaffold201	37583	273549414	873462	505	60	35	17	65	65	58	56	48	60	41
Scaffold201	83051	273594882	873462	526	48	35	33	69	84	46	58	39	55	59
Scaffold201	113940	273625771	873462	213	18	22	8	33	24	16	31	19	17	25
Scaffold201	147045	273658876	873462	540	57	34	48	60	69	59	61	37	52	63
Scaffold201	188102	273699933	873462	410	44	29	18	47	59	52	42	30	45	44
Scaffold201	238469	273750300	873462	474	47	35	19	50	56	61	51	41	52	62
Scaffold201	276244	273788075	873462	430	25	35	23	57	56	54	60	36	41	43
Scaffold201	316913	273828744	873462	651	61	56	48	81	60	82	59	60	75	69
Scaffold201	348868	273860699	873462	362	22	20	31	29	46	48	51	35	40	40
Scaffold201	400210	273912041	873462	521	39	51	52	55	60	66	52	38	49	59
Scaffold201	446957	273958788	873462	378	28	33	21	58	55	22	42	29	44	46
Scaffold201	493623	274005454	873462	483	47	36	26	45	55	55	59	58	48	54
Scaffold201	546554	274058385	873462	397	37	35	31	51	71	31	33	21	38	49
Scaffold201	578299	274090130	873462	527	47	36	43	77	65	42	50	42	58	67
Scaffold201	614506	274126337	873462	194	14	24	8	40	24	4	13	6	34	27
Scaffold201	659001	274170832	873462	539	57	38	20	78	73	59	70	50	49	45
Scaffold201	707112	274218943	873462	405	35	31	18	54	56	36	50	46	37	42
Scaffold201	748071	274259902	873462	457	49	28	21	55	56	45	61	54	52	36
Scaffold201	785258	274297089	873462	492	41	25	23	68	64	64	79	39	44	45
Scaffold201	830925	274342756	873462	222	18	31	13	44	28	16	16	17	10	29
Scaffold202	2309	274387602	1089041	376	34	32	21	44	59	30	39	20	46	51
Scaffold202	31315	274416608	1089041	237	15	3	7	22	17	43	34	36	6	54
Scaffold202	66727	274452020	1089041	61	3	5	5	6	7	6	9	4	7	9
Scaffold202	105165	274490458	1089041	474	48	34	19	51	60	54	57	49	45	57
Scaffold202	147548	274532841	1089041	417	41	25	22	41	37	63	58	9	58	63
Scaffold202	174684	274559977	1089041	486	37	40	30	66	58	52	60	51	42	50
Scaffold202	216934	274602227	1089041	430	49	38	21	49	45	41	49	40	49	49
Scaffold202	270896	274656189	1089041	382	25	34	14	50	47	45	46	43	29	49
Scaffold202	318660	274703953	1089041	505	44	37	22	73	75	52	60	38	59	45
Scaffold202	365623	274750916	1089041	509	31	34	23	76	53	68	71	42	46	65
Scaffold202	401532	274786825	1089041	458	35	34	15	60	63	50	63	46	48	44
Scaffold202	439850	274825143	1089041	297	34	26	14	35	35	24	26	33	23	47
Scaffold202	470469	274855762	1089041	422	42	36	18	44	54	50	54	46	42	36
Scaffold202	509445	274894738	1089041	403	35	33	24	47	49	60	39	14	51	51
Scaffold202	546174	274931467	1089041	364	34	17	9	71	46	30	45	30	44	38
Scaffold202	570778	274956071	1089041	526	40	42	37	80	60	75	51	41	43	57
Scaffold202	600773	274986066	1089041	452	38	37	30	51	52	45	50	47	53	49
Scaffold202	633446	275018739	1089041	469	35	49	24	64	58	46	44	39	46	64
Scaffold202	669143	275054436	1089041	446	34	37	23	67	39	67	52	38	44	45
Scaffold202	706414	275091707	1089041	701	66	61	26	90	91	85	85	55	76	66
Scaffold202	752179	275137472	1089041	657	49	40	36	79	100	75	82	55	71	70
Scaffold202	793012	275178305	1089041	397	28	34	24	41	67	16	48	47	45	47
Scaffold202	825744	275211037	1089041	193	18	3	29	34	16	10	19	9	13	42
Scaffold202	865130	275250423	1089041	220	21	18	30	17	14	25	23	1	39	32
Scaffold202	904398	275289691	1089041	528	38	30	34	62	76	62	59	56	43	68
Scaffold202	942806	275328099	1089041	516	44	33	38	63	50	76	54	50	49	59
Scaffold202	983488	275368781	1089041	235	25	22	29	27	22	22	16	4	32	36
Scaffold202	1024653	275409946	1089041	1008	70	57	80	110	132	139	114	71	130	105
Scaffold202	1068697	275453990	1089041	529	29	46	41	53	56	68	71	46	59	60
Scaffold203	23755	275498089	1688854	255	28	16	14	40	33	25	33	25	24	17
Scaffold203	58856	275533190	1688854	399	28	32	11	56	62	45	47	45	28	45
Scaffold203	89589	275563923	1688854	379	32	33	11	59	48	58	38	24	44	32
Scaffold203	119354	275593688	1688854	542	33	50	46	54	68	83	76	47	39	46
Scaffold203	154664	275628998	1688854	154	14	14	1	34	14	11	11	1	29	25
Scaffold203	189632	275663966	1688854	524	36	45	51	63	58	59	57	44	50	61
Scaffold203	218460	275692794	1688854	465	38	32	23	48	61	52	59	42	60	50
Scaffold203	245086	275719420	1688854	437	34	31	29	57	65	33	51	46	44	47
Scaffold203	277103	275751437	1688854	504	50	32	34	61	58	49	61	43	50	66
Scaffold203	310089	275784423	1688854	524	41	35	38	62	59	52	58	56	62	61
Scaffold203	343258	275817592	1688854	355	27	27	11	43	39	39	49	42	33	45
Scaffold203	384581	275858915	1688854	597	60	43	36	53	68	83	66	50	67	71
Scaffold203	426626	275900960	1688854	447	27	37	21	60	52	51	69	35	51	44
Scaffold203	451161	275925495	1688854	557	38	35	38	68	70	67	67	55	61	58
Scaffold203	493995	275968329	1688854	359	32	34	14	46	35	39	32	21	49	57
Scaffold203	525440	275999774	1688854	538	44	49	33	51	57	69	72	45	53	65
Scaffold203	567931	276042265	1688854	234	27	28	9	18	34	25	24	7	26	36
Scaffold203	602719	276077053	1688854	397	37	29	31	49	56	26	50	32	45	42
Scaffold203	643281	276117615	1688854	430	39	26	19	50	61	42	55	38	45	55
Scaffold203	680032	276154366	1688854	256	24	13	17	21	31	30	35	13	25	47
Scaffold203	725008	276199342	1688854	775	73	77	66	65	85	92	82	82	87	66
Scaffold203	759497	276233831	1688854	373	39	25	19	38	54	46	51	27	32	42
Scaffold203	794025	276268359	1688854	166	11	15	15	17	18	17	25	2	13	33
Scaffold203	819802	276294136	1688854	329	23	33	9	42	45	44	43	11	47	32
Scaffold203	843680	276318014	1688854	175	10	11	11	27	18	29	31	13	14	11
Scaffold203	869287	276343621	1688854	453	33	39	18	47	46	47	62	44	50	67
Scaffold203	901546	276375880	1688854	470	34	32	24	65	52	46	65	42	44	66
Scaffold203	931886	276406220	1688854	582	51	41	33	67	72	55	72	81	42	68
Scaffold203	957469	276431803	1688854	186	6	16	9	17	26	27	25	20	15	25
Scaffold203	981657	276455991	1688854	492	35	44	25	48	65	49	73	42	48	63
Scaffold203	1002445	276476779	1688854	463	35	36	12	61	53	69	57	42	48	50
Scaffold203	1025566	276499900	1688854	450	40	35	31	51	58	50	55	33	44	53
Scaffold203	1048384	276522718	1688854	339	25	20	19	48	41	44	42	27	35	38
Scaffold203	1065791	276540125	1688854	453	35	33	34	68	49	44	58	55	35	42
Scaffold203	1091468	276565802	1688854	277	19	13	18	61	39	27	23	13	25	39
Scaffold203	1120371	276594705	1688854	133	15	11	3	22	20	21	23	3	9	6
Scaffold203	1152518	276626852	1688854	416	46	26	20	48	46	55	51	38	46	40
Scaffold203	1200777	276675111	1688854	442	25	34	18	57	56	57	56	36	49	54
Scaffold203	1238461	276712795	1688854	348	23	30	16	45	38	49	37	27	46	37
Scaffold203	1304797	276779131	1688854	417	33	29	19	38	61	60	46	34	50	47
Scaffold203	1362214	276836548	1688854	619	40	64	29	81	68	57	73	51	83	73
Scaffold203	1399682	276874016	1688854	689	44	57	59	76	83	63	99	68	58	82
Scaffold203	1438673	276913007	1688854	630	45	45	29	81	86	72	78	46	49	99
Scaffold203	1469313	276943647	1688854	395	29	19	37	53	37	51	43	20	45	61
Scaffold203	1505489	276979823	1688854	316	33	24	20	32	44	41	30	26	30	36
Scaffold203	1542765	277017099	1688854	652	52	43	31	72	99	55	77	64	84	75
Scaffold203	1580090	277054424	1688854	581	51	41	45	69	68	62	79	49	55	62
Scaffold203	1617831	277092165	1688854	501	38	39	33	49	57	71	59	51	53	51
Scaffold203	1649375	277123709	1688854	481	37	28	20	60	67	55	67	52	48	47
Scaffold204	6797	277169985	870981	284	20	28	11	29	39	40	51	29	9	28
Scaffold204	46109	277209297	870981	460	36	33	25	62	64	59	43	39	40	59
Scaffold204	104467	277267655	870981	320	17	30	19	37	48	39	36	14	36	44
Scaffold204	151643	277314831	870981	455	25	30	39	53	59	49	51	32	47	70
Scaffold204	213248	277376436	870981	413	40	33	29	52	37	31	57	43	53	38
Scaffold204	261199	277424387	870981	308	27	25	7	46	36	42	34	34	26	31
Scaffold204	309758	277472946	870981	461	29	28	34	54	67	48	61	51	39	50
Scaffold204	358436	277521624	870981	355	37	20	22	47	47	38	33	34	36	41
Scaffold204	393164	277556352	870981	366	27	22	28	35	37	43	43	32	49	50
Scaffold204	451132	277614320	870981	353	26	25	19	39	40	56	41	39	25	43
Scaffold204	505152	277668340	870981	466	32	37	23	60	60	54	61	36	51	52
Scaffold204	575558	277738746	870981	426	29	31	24	59	54	62	56	28	42	41
Scaffold204	607204	277770392	870981	127	12	8	6	17	6	20	18	27	7	6
Scaffold204	666316	277829504	870981	460	38	37	13	52	60	59	65	43	42	51
Scaffold204	706346	277869534	870981	943	76	56	42	131	131	122	115	74	89	107
Scaffold204	768692	277931880	870981	477	32	37	18	63	50	56	69	48	61	43
Scaffold204	831811	277994999	870981	548	53	40	38	59	73	67	82	48	38	50
Scaffold205	8138	278042307	662615	520	38	44	25	57	62	59	60	37	62	76
Scaffold205	89882	278124051	662615	55	6	9	4	6	9	5	7	0	8	1
Scaffold205	132364	278166533	662615	245	22	10	5	45	34	24	33	20	23	29
Scaffold205	183043	278217212	662615	501	29	42	25	65	72	71	59	45	50	43
Scaffold205	230116	278264285	662615	457	38	38	16	49	58	56	73	37	37	55
Scaffold205	278661	278312830	662615	249	28	15	11	19	20	21	37	29	26	43
Scaffold205	320888	278355057	662615	244	18	24	12	28	28	42	29	31	7	25
Scaffold205	348907	278383076	662615	296	13	22	20	39	35	38	33	31	29	36
Scaffold205	394562	278428731	662615	412	29	32	21	56	50	50	57	39	32	46
Scaffold205	451683	278485852	662615	459	39	38	19	57	57	72	53	37	42	45
Scaffold205	504976	278539145	662615	499	41	34	29	48	69	62	66	46	61	43
Scaffold205	558772	278592941	662615	480	42	34	30	64	48	55	67	37	48	55
Scaffold205	596615	278630784	662615	342	24	25	16	43	55	25	33	25	43	53
Scaffold205	632494	278666663	662615	781	66	66	44	99	91	93	83	55	88	96
Scaffold206	10937	278707721	1580514	488	41	42	29	46	63	58	58	44	41	66
Scaffold206	51477	278748261	1580514	359	26	23	25	39	38	52	45	31	37	43
Scaffold206	88598	278785382	1580514	435	33	42	25	52	61	44	50	45	50	33
Scaffold206	131275	278828059	1580514	280	26	16	29	29	15	30	50	24	21	40
Scaffold206	198400	278895184	1580514	355	25	43	15	37	39	41	52	25	41	37
Scaffold206	269025	278965809	1580514	309	30	30	15	42	37	32	37	26	26	34
Scaffold206	364358	279061142	1580514	503	28	49	35	64	53	68	66	46	46	48
Scaffold206	439253	279136037	1580514	392	34	37	34	42	47	35	55	32	40	36
Scaffold206	504703	279201487	1580514	373	29	42	8	49	47	33	42	26	35	62
Scaffold206	554946	279251730	1580514	386	37	32	24	36	58	40	52	23	47	37
Scaffold206	617764	279314548	1580514	364	20	40	21	39	45	44	52	28	35	40
Scaffold206	688828	279385612	1580514	390	33	29	23	49	50	51	42	27	39	47
Scaffold206	776127	279472911	1580514	393	29	34	24	46	52	50	37	33	34	54
Scaffold206	838770	279535554	1580514	503	37	46	32	41	69	55	72	46	58	47
Scaffold206	891542	279588326	1580514	285	25	33	14	34	43	33	32	7	29	35
Scaffold206	953969	279650753	1580514	159	8	16	11	12	37	29	20	3	19	4
Scaffold206	1015247	279712031	1580514	377	20	37	29	37	62	49	30	31	34	48
Scaffold206	1061634	279758418	1580514	349	33	38	13	50	40	32	47	21	34	41
Scaffold206	1109494	279806278	1580514	320	26	20	27	39	27	29	42	30	39	41
Scaffold206	1157660	279854444	1580514	319	20	28	9	38	45	30	44	26	41	38
Scaffold206	1236587	279933371	1580514	336	28	25	26	50	38	32	38	23	39	37
Scaffold206	1309526	280006310	1580514	380	29	28	16	46	39	46	51	34	43	48
Scaffold206	1375840	280072624	1580514	387	24	35	30	50	43	38	56	42	29	40
Scaffold206	1472524	280169308	1580514	373	27	35	20	39	51	35	51	33	36	46
Scaffold206	1555847	280252631	1580514	475	44	49	30	50	68	48	42	45	40	59
Scaffold207	18298	280295596	902869	70	3	3	8	8	15	15	5	6	4	3
Scaffold207	54408	280331706	902869	360	24	24	15	49	46	52	47	24	29	50
Scaffold207	88741	280366039	902869	496	37	29	41	41	69	39	62	49	64	65
Scaffold207	115746	280393044	902869	152	4	10	14	15	32	7	35	26	5	4
Scaffold207	142744	280420042	902869	499	44	34	33	58	58	58	60	34	61	59
Scaffold207	184640	280461938	902869	486	32	36	33	69	66	54	57	38	46	55
Scaffold207	219136	280496434	902869	487	47	45	30	54	62	57	56	35	58	43
Scaffold207	253189	280530487	902869	459	33	32	26	60	63	61	46	47	39	52
Scaffold207	291304	280568602	902869	485	39	36	25	65	71	59	65	38	33	54
Scaffold207	323403	280600701	902869	506	44	36	30	55	72	65	50	46	57	51
Scaffold207	372857	280650155	902869	442	31	26	33	52	58	50	48	36	43	65
Scaffold207	410495	280687793	902869	473	40	29	29	67	73	47	54	37	51	46
Scaffold207	451562	280728860	902869	431	28	37	8	60	47	45	63	43	47	53
Scaffold207	497778	280775076	902869	495	48	35	30	55	65	59	61	36	43	63
Scaffold207	549207	280826505	902869	476	32	31	28	60	65	51	61	43	58	47
Scaffold207	595989	280873287	902869	542	39	75	20	52	61	77	61	62	23	72
Scaffold207	644228	280921526	902869	471	40	45	35	46	56	50	60	36	51	52
Scaffold207	696233	280973531	902869	481	49	44	24	54	63	65	51	30	40	61
Scaffold207	739678	281016976	902869	619	57	45	38	90	88	56	61	50	61	73
Scaffold207	778266	281055564	902869	478	37	51	44	60	52	54	39	41	47	53
Scaffold207	809427	281086725	902869	383	29	35	20	49	48	39	48	28	51	36
Scaffold207	841944	281119242	902869	477	38	43	19	54	68	72	64	28	40	51
Scaffold208	35720	281215887	699694	1129	105	90	63	100	151	133	132	94	129	132
Scaffold208	83113	281263280	699694	227	30	14	17	16	22	37	21	12	20	38
Scaffold208	112630	281292797	699694	432	41	36	21	51	48	53	38	34	63	47
Scaffold208	146352	281326519	699694	344	37	21	21	42	34	39	57	20	39	34
Scaffold208	194922	281375089	699694	512	28	40	32	61	62	61	74	41	47	66
Scaffold208	245279	281425446	699694	452	46	40	15	63	66	45	45	41	39	52
Scaffold208	283084	281463251	699694	536	46	38	31	67	64	57	71	53	62	47
Scaffold208	334728	281514895	699694	393	30	35	21	50	39	40	49	49	34	46
Scaffold208	372694	281552861	699694	456	31	31	31	60	49	51	75	39	43	46
Scaffold208	417265	281597432	699694	389	28	33	38	47	55	26	42	38	55	27
Scaffold208	460062	281640229	699694	342	21	29	33	38	48	41	34	25	37	36
Scaffold208	498506	281678673	699694	388	26	27	23	41	50	45	50	33	44	49
Scaffold208	554673	281734840	699694	465	43	42	26	57	44	60	53	24	49	67
Scaffold208	599753	281779920	699694	430	35	38	32	62	52	51	45	40	34	41
Scaffold208	661758	281841925	699694	701	68	56	44	92	80	76	89	56	72	68
Scaffold209	29682	281909543	640183	311	36	19	22	32	32	37	42	32	20	39
Scaffold209	70270	281950131	640183	484	45	38	25	48	59	53	52	48	54	62
Scaffold209	115179	281995040	640183	501	40	41	22	66	66	42	57	50	49	68
Scaffold209	154749	282034610	640183	461	38	29	33	46	60	66	53	26	37	73
Scaffold209	197251	282077112	640183	709	59	65	46	76	66	94	88	82	63	70
Scaffold209	233756	282113617	640183	494	41	40	35	55	55	54	55	46	49	64
Scaffold209	262761	282142622	640183	404	23	33	18	64	66	40	44	39	36	41
Scaffold209	306457	282186318	640183	250	19	17	12	34	37	21	27	25	31	27
Scaffold209	339112	282218973	640183	186	17	14	14	8	19	16	12	17	34	35
Scaffold209	384457	282264318	640183	129	14	8	10	7	0	5	18	2	31	34
Scaffold209	436517	282316378	640183	386	31	23	20	52	61	50	41	28	39	41
Scaffold209	490307	282370168	640183	386	20	21	26	45	48	45	59	37	46	39
Scaffold209	536382	282416243	640183	627	50	58	37	76	84	71	73	76	51	51
Scaffold209	598587	282478448	640183	210	14	14	13	31	24	27	25	18	20	24
Scaffold210	10246	282530290	752505	505	37	35	25	70	67	54	45	54	56	62
Scaffold210	46391	282566435	752505	495	33	39	44	56	68	47	57	40	63	48
Scaffold210	77217	282597261	752505	527	54	30	34	60	69	66	50	48	48	68
Scaffold210	105837	282625881	752505	481	50	37	28	53	64	48	64	32	46	59
Scaffold210	141414	282661458	752505	417	33	29	24	37	53	49	51	26	53	62
Scaffold210	168971	282689015	752505	495	37	48	27	49	67	53	52	31	64	67
Scaffold210	204488	282724532	752505	346	35	18	16	42	25	55	40	38	41	36
Scaffold210	239352	282759396	752505	402	28	37	23	54	46	30	46	36	48	54
Scaffold210	270450	282790494	752505	357	36	24	16	50	57	33	42	24	44	31
Scaffold210	313599	282833643	752505	437	28	31	21	51	51	62	66	37	42	48
Scaffold210	352306	282872350	752505	471	46	35	30	64	59	61	53	33	40	50
Scaffold210	393151	282913195	752505	371	36	29	10	44	52	39	48	35	42	36
Scaffold210	426287	282946331	752505	388	33	31	13	56	44	35	46	35	43	52
Scaffold210	463926	282983970	752505	136	12	3	13	20	17	12	10	9	21	19
Scaffold210	506714	283026758	752505	509	48	35	30	61	37	58	68	50	56	66
Scaffold210	539682	283059726	752505	305	19	27	9	41	40	31	27	9	38	64
Scaffold210	580947	283100991	752505	455	42	35	33	57	49	45	58	40	47	49
Scaffold210	662859	283182903	752505	510	36	34	31	60	67	57	71	48	55	51
Scaffold210	731739	283251783	752505	492	44	41	37	55	64	52	48	55	42	54
Scaffold211	25535	283298084	1501816	415	30	27	18	60	56	32	53	36	29	74
Scaffold211	67286	283339835	1501816	447	43	36	18	52	50	46	49	39	52	62
Scaffold211	101711	283374260	1501816	417	37	29	25	46	43	53	57	39	40	48
Scaffold211	136099	283408648	1501816	356	46	33	15	53	45	30	37	16	36	45
Scaffold211	175290	283447839	1501816	459	31	35	37	61	67	51	40	35	46	56
Scaffold211	219667	283492216	1501816	439	33	35	28	47	68	51	53	40	39	45
Scaffold211	250215	283522764	1501816	639	58	42	40	85	79	81	71	60	46	77
Scaffold211	286987	283559536	1501816	662	56	58	42	81	78	83	70	52	73	69
Scaffold211	338851	283611400	1501816	377	34	32	14	61	49	45	34	19	45	44
Scaffold211	381427	283653976	1501816	372	25	30	24	33	60	53	52	38	29	28
Scaffold211	410446	283682995	1501816	162	13	16	9	19	18	14	16	21	23	13
Scaffold211	460871	283733420	1501816	542	42	47	21	80	61	55	75	52	44	65
Scaffold211	526632	283799181	1501816	470	37	34	35	52	67	52	67	31	47	48
Scaffold211	573728	283846277	1501816	630	46	49	54	65	70	78	75	52	70	71
Scaffold211	619606	283892155	1501816	478	41	41	21	61	66	54	48	36	47	63
Scaffold211	673014	283945563	1501816	455	30	34	27	60	58	46	55	33	59	53
Scaffold211	726943	283999492	1501816	454	49	28	21	56	65	46	65	47	33	44
Scaffold211	763967	284036516	1501816	372	32	45	21	27	49	46	62	30	35	25
Scaffold211	828188	284100737	1501816	378	32	28	22	39	48	44	52	33	27	53
Scaffold211	865973	284138522	1501816	283	33	27	13	21	44	34	45	14	24	28
Scaffold211	898742	284171291	1501816	329	27	31	13	24	48	57	50	27	31	21
Scaffold211	935572	284208121	1501816	427	25	58	17	39	76	59	59	54	21	19
Scaffold211	974605	284247154	1501816	475	47	41	19	66	55	51	76	33	36	51
Scaffold211	1010349	284282898	1501816	518	46	40	36	64	65	58	58	49	40	62
Scaffold211	1036034	284308583	1501816	375	33	31	28	58	35	59	61	18	26	26
Scaffold211	1060855	284333404	1501816	471	45	40	32	54	44	62	59	38	51	46
Scaffold211	1095726	284368275	1501816	348	34	25	11	47	46	43	45	24	41	32
Scaffold211	1121813	284394362	1501816	409	30	33	22	56	50	50	56	41	34	37
Scaffold211	1158699	284431248	1501816	504	44	31	27	62	61	59	55	51	66	48
Scaffold211	1201012	284473561	1501816	395	30	35	19	54	52	40	47	28	38	52
Scaffold211	1228173	284500722	1501816	563	39	45	42	60	69	87	60	51	49	61
Scaffold211	1263573	284536122	1501816	100	4	8	14	13	4	8	25	5	11	8
Scaffold211	1297740	284570289	1501816	410	28	31	23	64	44	39	57	12	51	61
Scaffold211	1332255	284604804	1501816	235	13	22	6	30	51	30	28	21	18	16
Scaffold211	1373783	284646332	1501816	490	39	35	33	55	67	63	62	35	42	59
Scaffold211	1412821	284685370	1501816	185	11	9	10	26	29	26	17	16	22	19
Scaffold211	1447477	284720026	1501816	40	1	1	7	4	7	11	2	5	2	0
Scaffold211	1488501	284761050	1501816	464	40	35	28	52	64	54	51	32	53	55
Scaffold212	25712	284800077	544052	521	38	29	35	55	74	68	69	49	45	59
Scaffold212	74040	284848405	544052	458	48	28	31	53	41	49	61	40	46	61
Scaffold212	108614	284882979	544052	38	0	4	2	5	10	4	3	7	0	3
Scaffold212	149872	284924237	544052	212	10	17	14	31	27	23	21	23	22	24
Scaffold212	193642	284968007	544052	169	15	13	13	17	16	12	19	13	25	26
Scaffold212	222452	284996817	544052	410	36	44	28	50	59	45	49	34	31	34
Scaffold212	267112	285041477	544052	296	22	16	11	28	25	43	41	48	36	26
