chrom	pos	pos_cum	length	DP4	pool_0
Scaffold1	546268	546268	5510682	25	25
Scaffold1	546273	546273	5510682	26	26
Scaffold1	546282	546282	5510682	28	28
Scaffold1	546382	546382	5510682	34	34
Scaffold1	546396	546396	5510682	30	30
Scaffold1	546402	546402	5510682	44	44
Scaffold1	546441	546441	5510682	27	27
Scaffold1	546453	546453	5510682	28	28
Scaffold1	546462	546462	5510682	26	26
Scaffold1	546484	546484	5510682	30	30
Scaffold1	546537	546537	5510682	17	17
Scaffold1	546546	546546	5510682	19	19
Scaffold1	546553	546553	5510682	18	18
Scaffold1	546583	546583	5510682	23	23
Scaffold1	546601	546601	5510682	23	23
Scaffold1	546710	546710	5510682	20	20
Scaffold1	546735	546735	5510682	21	21
Scaffold1	546744	546744	5510682	29	29
Scaffold1	546763	546763	5510682	19	19
Scaffold1	546764	546764	5510682	19	19
Scaffold1	546777	546777	5510682	22	22
Scaffold1	546795	546795	5510682	24	24
Scaffold1	546821	546821	5510682	29	29
Scaffold1	546824	546824	5510682	27	27
Scaffold1	546887	546887	5510682	33	33
Scaffold1	546932	546932	5510682	36	36
Scaffold1	546971	546971	5510682	42	42
Scaffold1	546989	546989	5510682	37	37
Scaffold1	546991	546991	5510682	38	38
Scaffold1	547045	547045	5510682	37	37
Scaffold1	547048	547048	5510682	36	36
Scaffold1	547082	547082	5510682	49	49
Scaffold1	547131	547131	5510682	36	36
Scaffold1	547161	547161	5510682	38	38
Scaffold1	547170	547170	5510682	38	38
Scaffold1	547257	547257	5510682	49	49
Scaffold1	547518	547518	5510682	56	56
Scaffold1	547548	547548	5510682	41	41
Scaffold1	547551	547551	5510682	43	43
Scaffold1	547590	547590	5510682	53	53
Scaffold1	547638	547638	5510682	45	45
Scaffold1	547683	547683	5510682	46	46
Scaffold1	547690	547690	5510682	47	47
Scaffold1	547701	547701	5510682	64	64
Scaffold1	547715	547715	5510682	46	46
Scaffold1	547796	547796	5510682	42	42
Scaffold1	547809	547809	5510682	42	42
Scaffold1	547900	547900	5510682	37	37
Scaffold1	547954	547954	5510682	39	39
Scaffold1	548152	548152	5510682	38	38
Scaffold1	548161	548161	5510682	36	36
Scaffold1	548196	548196	5510682	39	39
Scaffold1	548206	548206	5510682	9	9
Scaffold1	548318	548318	5510682	29	29
Scaffold1	548545	548545	5510682	24	24
Scaffold1	548567	548567	5510682	25	25
Scaffold1	548733	548733	5510682	28	28
Scaffold1	548749	548749	5510682	29	29
Scaffold1	548808	548808	5510682	31	31
Scaffold1	548826	548826	5510682	49	49
Scaffold1	548918	548918	5510682	26	26
Scaffold1	548921	548921	5510682	27	27
Scaffold1	548967	548967	5510682	23	23
Scaffold1	549276	549276	5510682	31	31
Scaffold1	549291	549291	5510682	21	21
Scaffold1	549654	549654	5510682	31	31
Scaffold1	549802	549802	5510682	53	53
Scaffold1	549914	549914	5510682	56	56
Scaffold1	549958	549958	5510682	52	52
Scaffold1	550039	550039	5510682	45	45
Scaffold1	550075	550075	5510682	43	43
Scaffold1	550171	550171	5510682	32	32
Scaffold1	550212	550212	5510682	30	30
Scaffold1	550318	550318	5510682	20	20
Scaffold1	550426	550426	5510682	6	6
Scaffold1	550439	550439	5510682	6	6
Scaffold1	550460	550460	5510682	12	12
Scaffold1	550496	550496	5510682	16	16
Scaffold1	550519	550519	5510682	19	19
Scaffold1	550544	550544	5510682	29	29
Scaffold1	550577	550577	5510682	35	35
Scaffold1	550753	550753	5510682	41	41
Scaffold1	550844	550844	5510682	42	42
Scaffold1	550867	550867	5510682	43	43
Scaffold1	550964	550964	5510682	36	36
Scaffold1	550973	550973	5510682	36	36
Scaffold1	550977	550977	5510682	34	34
Scaffold1	551018	551018	5510682	33	33
Scaffold1	551026	551026	5510682	31	31
Scaffold1	551036	551036	5510682	33	33
Scaffold1	551047	551047	5510682	34	34
Scaffold1	551102	551102	5510682	39	39
Scaffold1	551161	551161	5510682	45	45
Scaffold1	551239	551239	5510682	31	31
Scaffold1	551404	551404	5510682	28	28
Scaffold1	551513	551513	5510682	36	36
Scaffold1	551558	551558	5510682	45	45
Scaffold1	551679	551679	5510682	37	37
Scaffold1	551757	551757	5510682	50	50
Scaffold1	551759	551759	5510682	50	50
Scaffold1	551804	551804	5510682	31	31
Scaffold1	551807	551807	5510682	33	33
Scaffold1	551892	551892	5510682	31	31
Scaffold1	551910	551910	5510682	34	34
Scaffold1	551911	551911	5510682	17	17
Scaffold1	552018	552018	5510682	33	33
Scaffold1	552273	552273	5510682	34	34
Scaffold1	552326	552326	5510682	35	35
Scaffold1	552343	552343	5510682	27	27
Scaffold1	552447	552447	5510682	24	24
Scaffold1	552462	552462	5510682	32	32
Scaffold1	552470	552470	5510682	31	31
Scaffold1	552829	552829	5510682	30	30
Scaffold1	552909	552909	5510682	20	20
Scaffold1	552920	552920	5510682	18	18
Scaffold1	553020	553020	5510682	7	7
Scaffold1	558993	558993	5510682	90	90
Scaffold1	558994	558994	5510682	90	90
Scaffold1	559127	559127	5510682	12	12
Scaffold1	559169	559169	5510682	16	16
Scaffold1	559196	559196	5510682	18	18
Scaffold1	559229	559229	5510682	23	23
Scaffold1	559253	559253	5510682	27	27
Scaffold1	559263	559263	5510682	28	28
Scaffold1	559303	559303	5510682	25	25
Scaffold1	559379	559379	5510682	25	25
Scaffold1	559384	559384	5510682	26	26
Scaffold1	559435	559435	5510682	35	35
Scaffold1	559465	559465	5510682	37	37
Scaffold1	559522	559522	5510682	36	36
Scaffold1	559660	559660	5510682	25	25
Scaffold1	559664	559664	5510682	26	26
Scaffold1	559681	559681	5510682	26	26
Scaffold1	559698	559698	5510682	26	26
Scaffold1	559798	559798	5510682	32	32
Scaffold1	559803	559803	5510682	34	34
Scaffold1	559844	559844	5510682	50	50
Scaffold1	559850	559850	5510682	46	46
Scaffold1	559868	559868	5510682	13	13
Scaffold1	559873	559873	5510682	32	32
Scaffold1	559876	559876	5510682	31	31
Scaffold1	559910	559910	5510682	29	29
Scaffold1	559914	559914	5510682	28	28
Scaffold1	559915	559915	5510682	40	40
Scaffold1	559962	559962	5510682	29	29
Scaffold1	559989	559989	5510682	38	38
Scaffold1	560198	560198	5510682	43	43
Scaffold1	560213	560213	5510682	34	34
Scaffold1	560262	560262	5510682	40	40
Scaffold1	560270	560270	5510682	38	38
Scaffold1	560277	560277	5510682	43	43
Scaffold1	560309	560309	5510682	39	39
Scaffold1	560440	560440	5510682	38	38
Scaffold1	560476	560476	5510682	51	51
Scaffold1	560536	560536	5510682	34	34
Scaffold1	560580	560580	5510682	41	41
Scaffold1	560604	560604	5510682	43	43
Scaffold1	560623	560623	5510682	47	47
Scaffold1	560631	560631	5510682	44	44
Scaffold1	560769	560769	5510682	34	34
Scaffold1	560776	560776	5510682	35	35
Scaffold1	560785	560785	5510682	33	33
Scaffold1	560906	560906	5510682	31	31
Scaffold1	560914	560914	5510682	39	39
Scaffold1	560931	560931	5510682	23	23
Scaffold1	560972	560972	5510682	33	33
Scaffold1	561004	561004	5510682	22	22
Scaffold1	561013	561013	5510682	22	22
Scaffold1	561045	561045	5510682	24	24
Scaffold1	561082	561082	5510682	21	21
Scaffold1	561129	561129	5510682	17	17
Scaffold1	561225	561225	5510682	15	15
Scaffold1	561284	561284	5510682	17	17
Scaffold1	561379	561379	5510682	30	30
Scaffold1	561438	561438	5510682	25	25
Scaffold1	561461	561461	5510682	22	22
Scaffold1	561488	561488	5510682	21	21
Scaffold1	561553	561553	5510682	21	21
Scaffold1	561592	561592	5510682	22	22
Scaffold1	561647	561647	5510682	21	21
Scaffold1	561735	561735	5510682	23	23
Scaffold1	561794	561794	5510682	26	26
Scaffold1	561975	561975	5510682	22	22
Scaffold1	562151	562151	5510682	11	11
Scaffold1	562153	562153	5510682	11	11
Scaffold1	562240	562240	5510682	16	16
Scaffold1	562248	562248	5510682	15	15
Scaffold1	562261	562261	5510682	20	20
Scaffold1	562287	562287	5510682	17	17
Scaffold1	562328	562328	5510682	30	30
Scaffold1	562334	562334	5510682	32	32
Scaffold1	562351	562351	5510682	34	34
Scaffold1	562450	562450	5510682	42	42
Scaffold1	562642	562642	5510682	33	33
Scaffold1	562752	562752	5510682	46	46
Scaffold1	562798	562798	5510682	29	29
Scaffold1	562805	562805	5510682	26	26
Scaffold1	562806	562806	5510682	27	27
Scaffold1	562810	562810	5510682	27	27
Scaffold1	562916	562916	5510682	16	16
Scaffold1	562920	562920	5510682	16	16
Scaffold1	563078	563078	5510682	16	16
Scaffold1	563383	563383	5510682	17	17
Scaffold1	563645	563645	5510682	18	18
Scaffold1	563689	563689	5510682	28	28
Scaffold1	563747	563747	5510682	23	23
Scaffold1	563771	563771	5510682	26	26
Scaffold1	563814	563814	5510682	30	30
Scaffold1	563849	563849	5510682	38	38
Scaffold1	563935	563935	5510682	29	29
Scaffold1	563952	563952	5510682	23	23
Scaffold1	563995	563995	5510682	40	40
Scaffold1	564027	564027	5510682	27	27
Scaffold1	564044	564044	5510682	29	29
Scaffold1	564069	564069	5510682	25	25
Scaffold1	564123	564123	5510682	25	25
Scaffold1	564155	564155	5510682	43	43
Scaffold1	564194	564194	5510682	26	26
Scaffold1	564196	564196	5510682	28	28
Scaffold1	564202	564202	5510682	26	26
Scaffold1	564210	564210	5510682	27	27
Scaffold1	564234	564234	5510682	26	26
Scaffold1	564244	564244	5510682	24	24
Scaffold1	564275	564275	5510682	23	23
Scaffold1	564290	564290	5510682	20	20
Scaffold1	564312	564312	5510682	32	32
Scaffold1	564418	564418	5510682	23	23
Scaffold1	564425	564425	5510682	20	20
Scaffold1	564449	564449	5510682	26	26
Scaffold1	564541	564541	5510682	35	35
Scaffold1	564866	564866	5510682	34	34
Scaffold1	564889	564889	5510682	43	43
Scaffold1	564902	564902	5510682	25	25
Scaffold1	564910	564910	5510682	14	14
Scaffold1	564963	564963	5510682	51	51
Scaffold1	564964	564964	5510682	25	25
Scaffold1	564965	564965	5510682	31	31
Scaffold1	564982	564982	5510682	37	37
Scaffold1	565008	565008	5510682	42	42
Scaffold1	565022	565022	5510682	41	41
Scaffold1	565062	565062	5510682	38	38
Scaffold1	565065	565065	5510682	37	37
Scaffold1	565099	565099	5510682	47	47
Scaffold1	565124	565124	5510682	42	42
Scaffold1	565174	565174	5510682	40	40
Scaffold1	565210	565210	5510682	41	41
Scaffold1	565242	565242	5510682	42	42
Scaffold1	565245	565245	5510682	43	43
Scaffold1	565259	565259	5510682	41	41
Scaffold1	565272	565272	5510682	51	51
Scaffold1	565319	565319	5510682	41	41
Scaffold1	565515	565515	5510682	37	37
Scaffold1	565561	565561	5510682	33	33
Scaffold1	565635	565635	5510682	34	34
Scaffold1	565654	565654	5510682	31	31
Scaffold1	565683	565683	5510682	38	38
Scaffold1	565717	565717	5510682	56	56
Scaffold1	565744	565744	5510682	40	40
Scaffold1	565770	565770	5510682	56	56
Scaffold1	565779	565779	5510682	34	34
Scaffold1	565792	565792	5510682	38	38
Scaffold1	565830	565830	5510682	42	42
Scaffold1	565840	565840	5510682	43	43
Scaffold1	565858	565858	5510682	45	45
Scaffold1	565867	565867	5510682	45	45
Scaffold1	565884	565884	5510682	44	44
Scaffold1	565903	565903	5510682	42	42
Scaffold1	566014	566014	5510682	40	40
Scaffold1	566127	566127	5510682	44	44
Scaffold1	566137	566137	5510682	41	41
Scaffold1	566184	566184	5510682	53	53
Scaffold1	566233	566233	5510682	47	47
Scaffold1	566292	566292	5510682	49	49
Scaffold1	566309	566309	5510682	46	46
Scaffold1	566330	566330	5510682	40	40
Scaffold1	566345	566345	5510682	40	40
Scaffold1	566395	566395	5510682	43	43
Scaffold1	566407	566407	5510682	45	45
Scaffold1	566430	566430	5510682	37	37
Scaffold1	566438	566438	5510682	36	36
Scaffold1	566440	566440	5510682	47	47
Scaffold1	566486	566486	5510682	39	39
Scaffold1	566508	566508	5510682	31	31
Scaffold1	566527	566527	5510682	33	33
Scaffold1	566547	566547	5510682	24	24
Scaffold1	566559	566559	5510682	24	24
Scaffold1	566564	566564	5510682	22	22
Scaffold1	566590	566590	5510682	20	20
Scaffold1	566930	566930	5510682	4	4
Scaffold1	566956	566956	5510682	4	4
Scaffold1	567118	567118	5510682	18	18
Scaffold1	567198	567198	5510682	16	16
Scaffold1	567219	567219	5510682	17	17
Scaffold1	567329	567329	5510682	7	7
Scaffold1	567536	567536	5510682	12	12
Scaffold1	567571	567571	5510682	16	16
Scaffold1	567633	567633	5510682	17	17
Scaffold1	567674	567674	5510682	16	16
Scaffold1	567833	567833	5510682	14	14
Scaffold1	567869	567869	5510682	18	18
Scaffold1	567884	567884	5510682	23	23
Scaffold1	567898	567898	5510682	28	28
Scaffold1	567911	567911	5510682	31	31
Scaffold1	567929	567929	5510682	32	32
Scaffold1	567942	567942	5510682	34	34
Scaffold1	567956	567956	5510682	30	30
Scaffold1	567983	567983	5510682	30	30
Scaffold1	568018	568018	5510682	30	30
Scaffold1	568033	568033	5510682	29	29
Scaffold1	568096	568096	5510682	28	28
Scaffold1	568162	568162	5510682	20	20
Scaffold1	568190	568190	5510682	31	31
Scaffold1	568195	568195	5510682	29	29
Scaffold1	568269	568269	5510682	33	33
Scaffold1	568272	568272	5510682	33	33
Scaffold1	568343	568343	5510682	38	38
Scaffold1	568389	568389	5510682	36	36
Scaffold1	568660	568660	5510682	45	45
Scaffold1	568746	568746	5510682	40	40
Scaffold1	568759	568759	5510682	36	36
Scaffold1	568809	568809	5510682	33	33
Scaffold1	568865	568865	5510682	32	32
Scaffold1	568951	568951	5510682	30	30
Scaffold1	569102	569102	5510682	34	34
Scaffold1	569111	569111	5510682	40	40
Scaffold1	569150	569150	5510682	32	32
Scaffold1	569295	569295	5510682	36	36
Scaffold1	569299	569299	5510682	38	38
Scaffold1	569391	569391	5510682	55	55
Scaffold1	569452	569452	5510682	28	28
Scaffold1	569468	569468	5510682	25	25
Scaffold1	569987	569987	5510682	30	30
Scaffold1	570045	570045	5510682	34	34
Scaffold1	570224	570224	5510682	40	40
Scaffold1	570245	570245	5510682	40	40
Scaffold1	570290	570290	5510682	43	43
Scaffold1	570310	570310	5510682	29	29
Scaffold1	570330	570330	5510682	32	32
Scaffold1	570380	570380	5510682	34	34
Scaffold1	570395	570395	5510682	33	33
Scaffold1	570396	570396	5510682	30	30
Scaffold1	570400	570400	5510682	31	31
Scaffold1	570413	570413	5510682	34	34
Scaffold1	570414	570414	5510682	33	33
Scaffold1	570450	570450	5510682	36	36
Scaffold1	570454	570454	5510682	35	35
Scaffold1	570463	570463	5510682	34	34
Scaffold1	570486	570486	5510682	31	31
Scaffold1	570494	570494	5510682	30	30
Scaffold1	570519	570519	5510682	32	32
Scaffold1	570521	570521	5510682	32	32
Scaffold1	570537	570537	5510682	31	31
Scaffold1	570549	570549	5510682	33	33
Scaffold1	570568	570568	5510682	32	32
Scaffold1	570578	570578	5510682	32	32
Scaffold1	570593	570593	5510682	36	36
Scaffold1	570654	570654	5510682	30	30
Scaffold1	570659	570659	5510682	28	28
Scaffold1	570668	570668	5510682	27	27
Scaffold1	570689	570689	5510682	24	24
Scaffold1	570727	570727	5510682	24	24
Scaffold1	570730	570730	5510682	23	23
Scaffold1	570735	570735	5510682	23	23
Scaffold1	570797	570797	5510682	30	30
Scaffold1	570799	570799	5510682	31	31
Scaffold1	570804	570804	5510682	32	32
Scaffold1	570810	570810	5510682	32	32
Scaffold1	570859	570859	5510682	29	29
Scaffold1	571026	571026	5510682	18	18
Scaffold1	571076	571076	5510682	16	16
Scaffold1	571167	571167	5510682	28	28
Scaffold1	571273	571273	5510682	22	22
Scaffold1	571276	571276	5510682	31	31
Scaffold1	571461	571461	5510682	20	20
Scaffold1	571471	571471	5510682	22	22
Scaffold1	571649	571649	5510682	38	38
Scaffold1	571672	571672	5510682	23	23
Scaffold1	571683	571683	5510682	21	21
Scaffold1	571693	571693	5510682	21	21
Scaffold1	571721	571721	5510682	18	18
Scaffold1	571725	571725	5510682	16	16
Scaffold1	572921	572921	5510682	14	14
Scaffold1	573129	573129	5510682	31	31
Scaffold1	573216	573216	5510682	28	28
Scaffold1	573243	573243	5510682	26	26
Scaffold1	573407	573407	5510682	36	36
Scaffold1	573428	573428	5510682	34	34
Scaffold1	573457	573457	5510682	37	37
Scaffold1	573459	573459	5510682	36	36
Scaffold1	573512	573512	5510682	35	35
Scaffold1	573514	573514	5510682	36	36
Scaffold1	573553	573553	5510682	37	37
Scaffold1	573567	573567	5510682	38	38
Scaffold1	573592	573592	5510682	41	41
Scaffold1	573629	573629	5510682	38	38
Scaffold1	573646	573646	5510682	41	41
Scaffold1	573662	573662	5510682	34	34
Scaffold1	573665	573665	5510682	33	33
Scaffold1	573676	573676	5510682	39	39
Scaffold1	573816	573816	5510682	39	39
Scaffold1	573932	573932	5510682	26	26
Scaffold1	574069	574069	5510682	38	38
Scaffold1	574150	574150	5510682	41	41
Scaffold1	574217	574217	5510682	41	41
Scaffold1	574219	574219	5510682	40	40
Scaffold1	574222	574222	5510682	37	37
Scaffold1	574241	574241	5510682	39	39
Scaffold1	574300	574300	5510682	42	42
Scaffold1	574571	574571	5510682	36	36
Scaffold1	574703	574703	5510682	51	51
Scaffold1	574718	574718	5510682	41	41
Scaffold1	574824	574824	5510682	29	29
Scaffold1	574855	574855	5510682	23	23
Scaffold1	574917	574917	5510682	20	20
Scaffold1	574958	574958	5510682	28	28
Scaffold1	574970	574970	5510682	22	22
Scaffold1	575040	575040	5510682	22	22
Scaffold1	575052	575052	5510682	22	22
Scaffold1	575071	575071	5510682	31	31
Scaffold1	575155	575155	5510682	31	31
Scaffold1	575173	575173	5510682	33	33
Scaffold1	575251	575251	5510682	33	33
Scaffold1	575344	575344	5510682	33	33
Scaffold1	575483	575483	5510682	23	23
Scaffold1	575500	575500	5510682	24	24
Scaffold1	575585	575585	5510682	35	35
Scaffold1	575599	575599	5510682	32	32
Scaffold1	575606	575606	5510682	33	33
Scaffold1	575620	575620	5510682	35	35
Scaffold1	575628	575628	5510682	36	36
Scaffold1	575637	575637	5510682	36	36
Scaffold1	575641	575641	5510682	36	36
Scaffold1	575739	575739	5510682	32	32
Scaffold1	575742	575742	5510682	33	33
Scaffold1	575743	575743	5510682	33	33
Scaffold1	575790	575790	5510682	29	29
Scaffold1	575823	575823	5510682	28	28
Scaffold1	575831	575831	5510682	30	30
Scaffold1	575840	575840	5510682	28	28
Scaffold1	575853	575853	5510682	31	31
Scaffold1	575872	575872	5510682	20	20
Scaffold1	575917	575917	5510682	30	30
Scaffold1	576029	576029	5510682	38	38
Scaffold1	576032	576032	5510682	38	38
Scaffold1	576053	576053	5510682	29	29
Scaffold1	576068	576068	5510682	33	33
Scaffold1	576080	576080	5510682	41	41
Scaffold1	576116	576116	5510682	57	57
Scaffold1	576173	576173	5510682	40	40
Scaffold1	576197	576197	5510682	37	37
Scaffold1	576216	576216	5510682	41	41
Scaffold1	576307	576307	5510682	46	46
Scaffold1	576346	576346	5510682	30	30
Scaffold1	576357	576357	5510682	30	30
Scaffold1	576364	576364	5510682	30	30
Scaffold1	576415	576415	5510682	29	29
Scaffold1	576436	576436	5510682	29	29
Scaffold1	576450	576450	5510682	31	31
Scaffold1	576466	576466	5510682	16	16
Scaffold1	576497	576497	5510682	31	31
Scaffold1	576505	576505	5510682	23	23
Scaffold1	576665	576665	5510682	28	28
Scaffold1	576725	576725	5510682	24	24
Scaffold1	576770	576770	5510682	25	25
Scaffold1	576782	576782	5510682	36	36
Scaffold1	577410	577410	5510682	24	24
Scaffold1	577695	577695	5510682	47	47
Scaffold1	577699	577699	5510682	49	49
Scaffold1	577719	577719	5510682	61	61
Scaffold1	577798	577798	5510682	68	68
Scaffold1	578053	578053	5510682	19	19
Scaffold1	578081	578081	5510682	23	23
Scaffold1	578098	578098	5510682	23	23
Scaffold1	578177	578177	5510682	22	22
Scaffold1	578269	578269	5510682	10	10
Scaffold1	578376	578376	5510682	17	17
Scaffold1	578426	578426	5510682	27	27
Scaffold1	578438	578438	5510682	33	33
Scaffold1	578527	578527	5510682	42	42
Scaffold1	578584	578584	5510682	44	44
Scaffold1	578769	578769	5510682	24	24
Scaffold1	579007	579007	5510682	37	37
Scaffold1	579042	579042	5510682	32	32
Scaffold1	579063	579063	5510682	31	31
Scaffold1	579089	579089	5510682	36	36
Scaffold1	579095	579095	5510682	35	35
Scaffold1	579116	579116	5510682	51	51
Scaffold1	579145	579145	5510682	36	36
Scaffold1	579184	579184	5510682	28	28
Scaffold1	579185	579185	5510682	28	28
Scaffold1	579194	579194	5510682	32	32
Scaffold1	579196	579196	5510682	32	32
Scaffold1	579233	579233	5510682	30	30
Scaffold1	579266	579266	5510682	39	39
Scaffold1	579277	579277	5510682	24	24
Scaffold1	579306	579306	5510682	26	26
Scaffold1	579362	579362	5510682	24	24
Scaffold1	579582	579582	5510682	33	33
Scaffold1	579592	579592	5510682	31	31
Scaffold1	579673	579673	5510682	20	20
Scaffold1	579699	579699	5510682	34	34
Scaffold1	579718	579718	5510682	31	31
Scaffold1	579824	579824	5510682	43	43
Scaffold1	579904	579904	5510682	46	46
Scaffold1	580027	580027	5510682	30	30
Scaffold1	580087	580087	5510682	32	32
Scaffold1	580129	580129	5510682	36	36
Scaffold1	580137	580137	5510682	26	26
Scaffold1	580148	580148	5510682	33	33
Scaffold1	580169	580169	5510682	22	22
Scaffold1	580179	580179	5510682	23	23
Scaffold1	580221	580221	5510682	30	30
Scaffold1	580239	580239	5510682	42	42
Scaffold1	580315	580315	5510682	31	31
Scaffold1	580329	580329	5510682	17	17
Scaffold1	580334	580334	5510682	28	28
Scaffold1	580351	580351	5510682	27	27
Scaffold1	580391	580391	5510682	18	18
Scaffold1	580405	580405	5510682	33	33
Scaffold1	580555	580555	5510682	40	40
Scaffold1	580593	580593	5510682	59	59
